plan_id,hospital_id,is_in_network,contract_type,rank,distance_score,added_on
PL10828,H200525,yes,reimbursement,58,36.448,2025-09-30
PL10828,H200026,yes,cashless,59,37.002,2025-09-30
PL10828,H200476,yes,cashless,60,7.547,2025-09-30
PL10828,H200820,yes,cashless,61,45.669,2025-09-30
PL10828,H200333,yes,cashless,62,43.016,2025-09-30
PL10828,H200487,yes,empanelled,63,37.88,2025-09-30
PL10828,H200655,yes,cashless,64,45.847,2025-09-30
PL10828,H200841,yes,reimbursement,65,1.288,2025-09-30
PL10828,H200867,yes,cashless,66,5.568,2025-09-30
PL10828,H200428,yes,reimbursement,67,36.348,2025-09-30
PL10828,H200802,yes,empanelled,68,4.086,2025-09-30
PL10828,H200350,yes,cashless,69,0.373,2025-09-30
PL10828,H200266,yes,reimbursement,70,11.034,2025-09-30
PL10828,H200646,yes,reimbursement,71,6.415,2025-09-30
PL10828,H200464,yes,cashless,72,37.569,2025-09-30
PL10828,H200105,yes,cashless,73,19.394,2025-09-30
PL10828,H200686,yes,cashless,74,33.495,2025-09-30
PL10828,H200713,yes,cashless,75,6.97,2025-09-30
PL10828,H200957,yes,reimbursement,76,38.341,2025-09-30
PL10828,H200258,yes,cashless,77,0.555,2025-09-30
PL10828,H200067,yes,cashless,78,13.129,2025-09-30
PL10828,H200098,yes,cashless,79,2.664,2025-09-30
PL10828,H200306,yes,empanelled,80,40.264,2025-09-30
PL10828,H200508,yes,reimbursement,81,16.773,2025-09-30
PL10828,H200622,yes,cashless,82,14.665,2025-09-30
PL10828,H200085,yes,reimbursement,83,8.389,2025-09-30
PL10829,H200183,yes,reimbursement,1,42.74,2025-09-30
PL10829,H200243,yes,cashless,2,1.936,2025-09-30
PL10829,H200027,yes,cashless,3,42.351,2025-09-30
PL10829,H200385,yes,cashless,4,28.63,2025-09-30
PL10829,H200185,yes,cashless,5,8.8,2025-09-30
PL10829,H200819,yes,reimbursement,6,43.033,2025-09-30
PL10829,H200040,yes,reimbursement,7,30.468,2025-09-30
PL10829,H200969,yes,cashless,8,36.44,2025-09-30
PL10829,H200341,yes,cashless,9,49.724,2025-09-30
PL10829,H200069,yes,cashless,10,46.66,2025-09-30
PL10829,H200713,yes,cashless,11,25.982,2025-09-30
PL10829,H200087,yes,cashless,12,5.467,2025-09-30
PL10829,H200278,yes,reimbursement,13,33.859,2025-09-30
PL10829,H200813,yes,cashless,14,40.51,2025-09-30
PL10829,H200252,yes,cashless,15,23.04,2025-09-30
PL10829,H200525,yes,reimbursement,16,6.808,2025-09-30
PL10829,H200988,yes,empanelled,17,28.564,2025-09-30
PL10829,H200335,yes,empanelled,18,9.591,2025-09-30
PL10829,H200388,yes,cashless,19,8.612,2025-09-30
PL10829,H200547,yes,cashless,20,46.304,2025-09-30
PL10829,H200130,yes,cashless,21,2.62,2025-09-30
PL10829,H200120,yes,cashless,22,26.465,2025-09-30
PL10829,H200789,yes,cashless,23,20.802,2025-09-30
PL10830,H200188,yes,reimbursement,1,6.762,2025-09-30
PL10830,H200400,yes,empanelled,2,0.209,2025-09-30
PL10830,H200889,yes,cashless,3,44.997,2025-09-30
PL10830,H200352,yes,cashless,4,0.216,2025-09-30
PL10830,H200531,yes,cashless,5,35.457,2025-09-30
PL10830,H200688,yes,cashless,6,21.865,2025-09-30
PL10830,H200234,yes,reimbursement,7,23.143,2025-09-30
PL10830,H200271,yes,empanelled,8,23.04,2025-09-30
PL10830,H200487,yes,reimbursement,9,20.317,2025-09-30
PL10830,H200993,yes,empanelled,10,49.397,2025-09-30
PL10830,H200840,yes,reimbursement,11,2.299,2025-09-30
PL10830,H200053,yes,cashless,12,45.179,2025-09-30
PL10830,H200883,yes,cashless,13,31.309,2025-09-30
PL10830,H200231,yes,cashless,14,48.941,2025-09-30
PL10830,H200415,yes,reimbursement,15,9.553,2025-09-30
PL10830,H200855,yes,cashless,16,10.834,2025-09-30
PL10830,H200723,yes,reimbursement,17,28.768,2025-09-30
PL10830,H200738,yes,reimbursement,18,44.748,2025-09-30
PL10830,H200727,yes,cashless,19,1.505,2025-09-30
PL10830,H200131,yes,cashless,20,47.607,2025-09-30
PL10830,H200123,yes,cashless,21,42.903,2025-09-30
PL10830,H200151,yes,cashless,22,15.093,2025-09-30
PL10830,H200480,yes,empanelled,23,23.915,2025-09-30
PL10830,H200173,yes,cashless,24,37.772,2025-09-30
PL10830,H200102,yes,reimbursement,25,2.462,2025-09-30
PL10830,H200207,yes,cashless,26,38.477,2025-09-30
PL10830,H200368,yes,reimbursement,27,24.183,2025-09-30
PL10830,H200463,yes,cashless,28,39.479,2025-09-30
PL10830,H200166,yes,cashless,29,12.883,2025-09-30
PL10830,H200989,yes,empanelled,30,42.707,2025-09-30
PL10830,H200254,yes,cashless,31,37.311,2025-09-30
PL10830,H200349,yes,reimbursement,32,14.178,2025-09-30
PL10830,H200801,yes,reimbursement,33,41.736,2025-09-30
PL10830,H200296,yes,empanelled,34,11.836,2025-09-30
PL10830,H200392,yes,cashless,35,43.532,2025-09-30
PL10830,H200456,yes,cashless,36,1.913,2025-09-30
PL10830,H200756,yes,cashless,37,28.498,2025-09-30
PL10830,H200879,yes,reimbursement,38,0.101,2025-09-30
PL10830,H200841,yes,reimbursement,39,45.218,2025-09-30
PL10830,H200873,yes,cashless,40,18.724,2025-09-30
PL10830,H200426,yes,cashless,41,2.53,2025-09-30
PL10830,H200551,yes,empanelled,42,46.131,2025-09-30
PL10830,H200022,yes,cashless,43,24.901,2025-09-30
PL10830,H200518,yes,reimbursement,44,48.642,2025-09-30
PL10830,H200802,yes,cashless,45,49.894,2025-09-30
PL10830,H200014,yes,cashless,46,21.614,2025-09-30
PL10830,H200758,yes,reimbursement,47,37.146,2025-09-30
PL10830,H200168,yes,cashless,48,23.746,2025-09-30
PL10830,H200357,yes,reimbursement,49,23.801,2025-09-30
PL10830,H200264,yes,reimbursement,50,8.546,2025-09-30
PL10830,H200482,yes,reimbursement,51,48.441,2025-09-30
PL10830,H200256,yes,reimbursement,52,20.338,2025-09-30
PL10830,H200530,yes,cashless,53,2.856,2025-09-30
PL10830,H200050,yes,cashless,54,22.706,2025-09-30
PL10830,H200301,yes,reimbursement,55,8.816,2025-09-30
PL10830,H200211,yes,cashless,56,13.51,2025-09-30
PL10830,H200731,yes,cashless,57,45.813,2025-09-30
PL10830,H200968,yes,cashless,58,23.538,2025-09-30
PL10830,H200729,yes,cashless,59,2.022,2025-09-30
PL10830,H200182,yes,reimbursement,60,10.222,2025-09-30
PL10830,H200341,yes,reimbursement,61,21.913,2025-09-30
PL10830,H200059,yes,cashless,62,20.405,2025-09-30
PL10830,H200223,yes,empanelled,63,6.191,2025-09-30
PL10831,H200138,yes,reimbursement,1,5.12,2025-09-30
PL10831,H200818,yes,cashless,2,46.588,2025-09-30
PL10831,H200981,yes,cashless,3,12.769,2025-09-30
PL10831,H200300,yes,cashless,4,26.534,2025-09-30
PL10831,H200856,yes,cashless,5,2.503,2025-09-30
PL10831,H200315,yes,cashless,6,40.761,2025-09-30
PL10831,H200822,yes,cashless,7,2.231,2025-09-30
PL10831,H200106,yes,cashless,8,27.043,2025-09-30
PL10831,H200052,yes,cashless,9,29.227,2025-09-30
PL10831,H200045,yes,reimbursement,10,48.92,2025-09-30
PL10831,H200077,yes,cashless,11,6.94,2025-09-30
PL10831,H200236,yes,cashless,12,38.578,2025-09-30
PL10831,H200436,yes,cashless,13,8.719,2025-09-30
PL10831,H200942,yes,empanelled,14,44.748,2025-09-30
PL10831,H200166,yes,cashless,15,6.728,2025-09-30
PL10831,H200935,yes,reimbursement,16,37.211,2025-09-30
PL10831,H200824,yes,cashless,17,35.198,2025-09-30
PL10831,H200344,yes,cashless,18,40.269,2025-09-30
PL10831,H200831,yes,reimbursement,19,14.274,2025-09-30
PL10831,H200369,yes,cashless,20,31.573,2025-09-30
PL10831,H200112,yes,reimbursement,21,48.329,2025-09-30
PL10831,H200744,yes,cashless,22,3.233,2025-09-30
PL10831,H200944,yes,cashless,23,1.158,2025-09-30
PL10831,H200696,yes,cashless,24,14.286,2025-09-30
PL10831,H200601,yes,cashless,25,28.919,2025-09-30
PL10831,H200520,yes,cashless,26,44.677,2025-09-30
PL10831,H200240,yes,cashless,27,4.517,2025-09-30
PL10831,H200776,yes,cashless,28,14.65,2025-09-30
PL10831,H200662,yes,cashless,29,45.141,2025-09-30
PL10831,H200174,yes,cashless,30,34.557,2025-09-30
PL10831,H200468,yes,cashless,31,34.273,2025-09-30
PL10831,H200296,yes,cashless,32,20.285,2025-09-30
PL10831,H200470,yes,reimbursement,33,7.157,2025-09-30
PL10831,H200955,yes,reimbursement,34,42.636,2025-09-30
PL10831,H200914,yes,reimbursement,35,1.785,2025-09-30
PL10831,H200854,yes,cashless,36,35.262,2025-09-30
PL10831,H200790,yes,cashless,37,20.468,2025-09-30
PL10831,H200247,yes,cashless,38,15.088,2025-09-30
PL10831,H200184,yes,reimbursement,39,42.253,2025-09-30
PL10831,H200446,yes,empanelled,40,28.259,2025-09-30
PL10831,H200054,yes,cashless,41,48.488,2025-09-30
PL10831,H200695,yes,cashless,42,18.368,2025-09-30
PL10831,H200615,yes,cashless,43,37.509,2025-09-30
PL10831,H200580,yes,cashless,44,24.535,2025-09-30
PL10831,H200887,yes,cashless,45,21.474,2025-09-30
PL10831,H200591,yes,reimbursement,46,41.379,2025-09-30
PL10831,H200168,yes,cashless,47,2.72,2025-09-30
PL10831,H200113,yes,cashless,48,1.621,2025-09-30
PL10831,H200962,yes,cashless,49,7.599,2025-09-30
PL10831,H200453,yes,reimbursement,50,10.116,2025-09-30
PL10831,H200753,yes,empanelled,51,33.658,2025-09-30
PL10831,H200841,yes,reimbursement,52,22.619,2025-09-30
PL10831,H200381,yes,cashless,53,9.56,2025-09-30
PL10831,H200076,yes,cashless,54,16.348,2025-09-30
PL10831,H200733,yes,cashless,55,7.699,2025-09-30
PL10831,H200747,yes,reimbursement,56,8.465,2025-09-30
PL10831,H200157,yes,reimbursement,57,33.962,2025-09-30
PL10831,H200641,yes,cashless,58,49.545,2025-09-30
PL10831,H200477,yes,empanelled,59,17.431,2025-09-30
PL10831,H200364,yes,cashless,60,44.245,2025-09-30
PL10831,H200374,yes,empanelled,61,13.597,2025-09-30
PL10831,H200088,yes,cashless,62,40.772,2025-09-30
PL10831,H200530,yes,cashless,63,24.241,2025-09-30
PL10831,H200739,yes,cashless,64,13.947,2025-09-30
PL10831,H200439,yes,reimbursement,65,17.767,2025-09-30
PL10831,H200180,yes,cashless,66,19.945,2025-09-30
PL10831,H200941,yes,reimbursement,67,8.928,2025-09-30
PL10831,H200068,yes,cashless,68,27.539,2025-09-30
PL10831,H200576,yes,cashless,69,12.679,2025-09-30
PL10831,H200014,yes,cashless,70,16.367,2025-09-30
PL10831,H200256,yes,cashless,71,39.728,2025-09-30
PL10831,H200922,yes,cashless,72,34.65,2025-09-30
PL10831,H200155,yes,empanelled,73,1.69,2025-09-30
PL10831,H200701,yes,reimbursement,74,28.459,2025-09-30
PL10831,H200699,yes,cashless,75,42.824,2025-09-30
PL10831,H200691,yes,empanelled,76,29.792,2025-09-30
PL10831,H200235,yes,reimbursement,77,35.447,2025-09-30
PL10831,H200657,yes,reimbursement,78,40.374,2025-09-30
PL10831,H200968,yes,reimbursement,79,28.086,2025-09-30
PL10831,H200727,yes,empanelled,80,8.95,2025-09-30
PL10831,H200281,yes,cashless,81,48.78,2025-09-30
PL10831,H200768,yes,reimbursement,82,22.798,2025-09-30
PL10831,H200303,yes,cashless,83,16.505,2025-09-30
PL10831,H200959,yes,cashless,84,7.212,2025-09-30
PL10831,H200625,yes,cashless,85,41.286,2025-09-30
PL10831,H200440,yes,empanelled,86,19.689,2025-09-30
PL10831,H200961,yes,cashless,87,29.673,2025-09-30
PL10831,H200998,yes,cashless,88,3.831,2025-09-30
PL10831,H200979,yes,reimbursement,89,34.748,2025-09-30
PL10831,H200368,yes,cashless,90,20.89,2025-09-30
PL10831,H200033,yes,cashless,91,26.505,2025-09-30
PL10831,H200542,yes,reimbursement,92,15.987,2025-09-30
PL10831,H200605,yes,empanelled,93,28.327,2025-09-30
PL10832,H200791,yes,reimbursement,1,9.535,2025-09-30
PL10832,H200392,yes,cashless,2,9.778,2025-09-30
PL10832,H200994,yes,cashless,3,37.891,2025-09-30
PL10832,H200001,yes,cashless,4,0.84,2025-09-30
PL10832,H200068,yes,cashless,5,8.542,2025-09-30
PL10832,H200244,yes,reimbursement,6,46.099,2025-09-30
PL10832,H200423,yes,empanelled,7,16.501,2025-09-30
PL10832,H200226,yes,reimbursement,8,34.712,2025-09-30
PL10832,H200063,yes,cashless,9,49.267,2025-09-30
PL10832,H200630,yes,cashless,10,5.09,2025-09-30
PL10832,H200483,yes,reimbursement,11,27.752,2025-09-30
PL10832,H200349,yes,reimbursement,12,14.35,2025-09-30
PL10832,H200031,yes,cashless,13,45.021,2025-09-30
PL10832,H200442,yes,cashless,14,40.994,2025-09-30
PL10832,H200790,yes,cashless,15,6.002,2025-09-30
PL10832,H200007,yes,cashless,16,47.976,2025-09-30
PL10832,H200361,yes,cashless,17,7.98,2025-09-30
PL10832,H200651,yes,cashless,18,16.675,2025-09-30
PL10832,H200728,yes,reimbursement,19,8.822,2025-09-30
PL10832,H200220,yes,cashless,20,30.485,2025-09-30
PL10832,H200773,yes,reimbursement,21,27.436,2025-09-30
PL10832,H200942,yes,reimbursement,22,13.137,2025-09-30
PL10832,H200296,yes,reimbursement,23,41.988,2025-09-30
PL10832,H200055,yes,cashless,24,38.524,2025-09-30
PL10832,H200374,yes,cashless,25,43.514,2025-09-30
PL10832,H200612,yes,cashless,26,15.317,2025-09-30
PL10832,H200704,yes,cashless,27,3.923,2025-09-30
PL10832,H200878,yes,cashless,28,34.452,2025-09-30
PL10832,H200042,yes,reimbursement,29,35.745,2025-09-30
PL10832,H200347,yes,reimbursement,30,45.104,2025-09-30
PL10832,H200351,yes,cashless,31,9.439,2025-09-30
PL10832,H200436,yes,cashless,32,40.008,2025-09-30
PL10832,H200611,yes,cashless,33,1.15,2025-09-30
PL10832,H200676,yes,cashless,34,30.217,2025-09-30
PL10832,H200251,yes,empanelled,35,30.915,2025-09-30
PL10832,H200048,yes,cashless,36,21.643,2025-09-30
PL10833,H200395,yes,cashless,1,20.286,2025-09-30
PL10833,H200481,yes,cashless,2,43.676,2025-09-30
PL10833,H200181,yes,cashless,3,27.931,2025-09-30
PL10833,H200080,yes,cashless,4,43.612,2025-09-30
PL10833,H200017,yes,cashless,5,26.841,2025-09-30
PL10833,H200995,yes,cashless,6,34.985,2025-09-30
PL10833,H200966,yes,cashless,7,1.191,2025-09-30
PL10833,H200708,yes,cashless,8,26.493,2025-09-30
PL10833,H200536,yes,cashless,9,15.312,2025-09-30
PL10833,H200474,yes,cashless,10,17.05,2025-09-30
PL10833,H200640,yes,reimbursement,11,42.529,2025-09-30
PL10833,H200409,yes,reimbursement,12,24.397,2025-09-30
PL10833,H200343,yes,cashless,13,11.436,2025-09-30
PL10833,H200571,yes,empanelled,14,36.179,2025-09-30
PL10833,H200731,yes,cashless,15,13.3,2025-09-30
PL10833,H200367,yes,cashless,16,27.168,2025-09-30
PL10833,H200618,yes,reimbursement,17,15.595,2025-09-30
PL10833,H200543,yes,reimbursement,18,16.628,2025-09-30
PL10833,H200088,yes,cashless,19,32.864,2025-09-30
PL10833,H200806,yes,cashless,20,0.269,2025-09-30
PL10833,H200514,yes,cashless,21,30.301,2025-09-30
PL10833,H200300,yes,cashless,22,14.435,2025-09-30
PL10833,H200833,yes,cashless,23,30.442,2025-09-30
PL10833,H200330,yes,cashless,24,11.855,2025-09-30
PL10833,H200617,yes,cashless,25,30.556,2025-09-30
PL10833,H200668,yes,reimbursement,26,35.253,2025-09-30
PL10833,H200800,yes,cashless,27,0.819,2025-09-30
PL10833,H200058,yes,reimbursement,28,27.116,2025-09-30
PL10833,H200384,yes,cashless,29,38.281,2025-09-30
PL10833,H200940,yes,cashless,30,29.266,2025-09-30
PL10833,H200382,yes,reimbursement,31,23.023,2025-09-30
PL10833,H200867,yes,empanelled,32,47.281,2025-09-30
PL10833,H200818,yes,cashless,33,41.555,2025-09-30
PL10833,H200292,yes,reimbursement,34,23.901,2025-09-30
PL10833,H200194,yes,cashless,35,24.379,2025-09-30
PL10833,H200186,yes,cashless,36,35.59,2025-09-30
PL10833,H200754,yes,empanelled,37,17.082,2025-09-30
PL10833,H200505,yes,reimbursement,38,8.453,2025-09-30
PL10833,H200414,yes,cashless,39,19.988,2025-09-30
PL10833,H200403,yes,reimbursement,40,20.658,2025-09-30
PL10833,H200929,yes,cashless,41,22.915,2025-09-30
PL10833,H200717,yes,empanelled,42,43.464,2025-09-30
PL10833,H200398,yes,cashless,43,13.754,2025-09-30
PL10833,H200032,yes,cashless,44,18.702,2025-09-30
PL10834,H200327,yes,cashless,1,13.243,2025-09-30
PL10834,H200916,yes,cashless,2,47.279,2025-09-30
PL10834,H200205,yes,reimbursement,3,39.613,2025-09-30
PL10834,H200792,yes,cashless,4,19.827,2025-09-30
PL10834,H200122,yes,cashless,5,14.816,2025-09-30
PL10834,H200955,yes,reimbursement,6,6.028,2025-09-30
PL10834,H200534,yes,cashless,7,38.229,2025-09-30
PL10834,H200650,yes,reimbursement,8,42.702,2025-09-30
PL10834,H200400,yes,empanelled,9,9.617,2025-09-30
PL10834,H200232,yes,cashless,10,10.886,2025-09-30
PL10834,H200401,yes,cashless,11,25.303,2025-09-30
PL10834,H200418,yes,cashless,12,49.32,2025-09-30
PL10834,H200734,yes,cashless,13,11.208,2025-09-30
PL10834,H200029,yes,cashless,14,21.844,2025-09-30
PL10834,H200251,yes,cashless,15,5.975,2025-09-30
PL10834,H200753,yes,reimbursement,16,7.408,2025-09-30
PL10834,H200286,yes,reimbursement,17,25.605,2025-09-30
PL10834,H200346,yes,reimbursement,18,42.491,2025-09-30
PL10834,H200506,yes,reimbursement,19,46.561,2025-09-30
PL10834,H200490,yes,cashless,20,3.188,2025-09-30
PL10834,H200404,yes,cashless,21,46.607,2025-09-30
PL10834,H200813,yes,cashless,22,9.465,2025-09-30
PL10834,H200059,yes,cashless,23,10.017,2025-09-30
PL10834,H200577,yes,cashless,24,45.135,2025-09-30
PL10834,H200637,yes,reimbursement,25,6.5,2025-09-30
PL10834,H200479,yes,reimbursement,26,13.126,2025-09-30
PL10834,H200498,yes,reimbursement,27,48.56,2025-09-30
PL10834,H200772,yes,cashless,28,11.084,2025-09-30
PL10834,H200670,yes,empanelled,29,11.332,2025-09-30
PL10834,H200458,yes,cashless,30,14.507,2025-09-30
PL10834,H200817,yes,reimbursement,31,7.158,2025-09-30
PL10834,H200369,yes,cashless,32,15.063,2025-09-30
PL10834,H200265,yes,cashless,33,18.313,2025-09-30
PL10834,H200965,yes,cashless,34,2.532,2025-09-30
PL10834,H200557,yes,cashless,35,44.671,2025-09-30
PL10834,H200460,yes,reimbursement,36,39.446,2025-09-30
PL10834,H200988,yes,empanelled,37,46.518,2025-09-30
PL10834,H200259,yes,cashless,38,10.184,2025-09-30
PL10834,H200267,yes,reimbursement,39,7.721,2025-09-30
PL10834,H200099,yes,cashless,40,17.75,2025-09-30
PL10834,H200214,yes,cashless,41,8.15,2025-09-30
PL10834,H200720,yes,cashless,42,23.912,2025-09-30
PL10834,H200526,yes,cashless,43,43.744,2025-09-30
PL10834,H200323,yes,cashless,44,18.198,2025-09-30
PL10834,H200548,yes,reimbursement,45,36.253,2025-09-30
PL10834,H200608,yes,empanelled,46,14.317,2025-09-30
PL10835,H200244,yes,cashless,1,20.156,2025-09-30
PL10835,H200007,yes,reimbursement,2,45.676,2025-09-30
PL10835,H200336,yes,cashless,3,40.063,2025-09-30
PL10835,H200936,yes,cashless,4,21.119,2025-09-30
PL10835,H200429,yes,empanelled,5,49.608,2025-09-30
PL10835,H200634,yes,reimbursement,6,20.111,2025-09-30
PL10835,H200953,yes,reimbursement,7,38.838,2025-09-30
PL10835,H200170,yes,cashless,8,13.583,2025-09-30
PL10835,H200795,yes,cashless,9,22.38,2025-09-30
PL10835,H200981,yes,cashless,10,11.644,2025-09-30
PL10835,H200756,yes,empanelled,11,39.183,2025-09-30
PL10835,H200879,yes,empanelled,12,34.609,2025-09-30
PL10835,H200223,yes,reimbursement,13,24.518,2025-09-30
PL10835,H200807,yes,reimbursement,14,5.641,2025-09-30
PL10835,H200525,yes,cashless,15,46.346,2025-09-30
PL10835,H200115,yes,cashless,16,14.412,2025-09-30
PL10835,H200484,yes,cashless,17,2.115,2025-09-30
PL10835,H200418,yes,reimbursement,18,4.303,2025-09-30
PL10835,H200163,yes,cashless,19,18.467,2025-09-30
PL10835,H200216,yes,cashless,20,22.15,2025-09-30
PL10835,H200167,yes,cashless,21,34.94,2025-09-30
PL10835,H200445,yes,reimbursement,22,12.154,2025-09-30
PL10835,H200820,yes,cashless,23,15.574,2025-09-30
PL10835,H200492,yes,empanelled,24,49.482,2025-09-30
PL10835,H200896,yes,reimbursement,25,19.319,2025-09-30
PL10835,H200128,yes,cashless,26,6.108,2025-09-30
PL10835,H200569,yes,cashless,27,42.975,2025-09-30
PL10835,H200100,yes,cashless,28,18.035,2025-09-30
PL10835,H200009,yes,reimbursement,29,1.199,2025-09-30
PL10835,H200873,yes,reimbursement,30,49.818,2025-09-30
PL10835,H200647,yes,empanelled,31,31.83,2025-09-30
PL10835,H200268,yes,cashless,32,10.215,2025-09-30
PL10835,H200431,yes,cashless,33,29.851,2025-09-30
PL10835,H200667,yes,cashless,34,49.825,2025-09-30
PL10835,H200558,yes,cashless,35,45.685,2025-09-30
PL10835,H200669,yes,cashless,36,2.972,2025-09-30
PL10835,H200295,yes,cashless,37,28.61,2025-09-30
PL10835,H200732,yes,cashless,38,19.053,2025-09-30
PL10835,H200526,yes,cashless,39,47.688,2025-09-30
PL10835,H200951,yes,reimbursement,40,4.206,2025-09-30
PL10835,H200399,yes,reimbursement,41,24.996,2025-09-30
PL10835,H200552,yes,cashless,42,29.187,2025-09-30
PL10835,H200587,yes,reimbursement,43,9.734,2025-09-30
PL10835,H200050,yes,empanelled,44,15.017,2025-09-30
PL10836,H200650,yes,reimbursement,1,29.853,2025-09-30
PL10836,H200473,yes,cashless,2,15.049,2025-09-30
PL10836,H200108,yes,cashless,3,5.039,2025-09-30
PL10836,H200471,yes,cashless,4,49.02,2025-09-30
PL10836,H200234,yes,reimbursement,5,13.847,2025-09-30
PL10836,H200796,yes,cashless,6,27.543,2025-09-30
PL10836,H200934,yes,cashless,7,39.656,2025-09-30
PL10836,H200635,yes,reimbursement,8,28.914,2025-09-30
PL10836,H200319,yes,cashless,9,26.054,2025-09-30
PL10836,H200712,yes,cashless,10,35.338,2025-09-30
PL10836,H200090,yes,cashless,11,7.156,2025-09-30
PL10836,H200752,yes,cashless,12,15.808,2025-09-30
PL10836,H200631,yes,cashless,13,45.643,2025-09-30
PL10836,H200059,yes,empanelled,14,21.135,2025-09-30
PL10836,H200951,yes,cashless,15,18.107,2025-09-30
PL10836,H200666,yes,cashless,16,7.611,2025-09-30
PL10836,H200419,yes,empanelled,17,48.822,2025-09-30
PL10836,H200597,yes,reimbursement,18,24.68,2025-09-30
PL10836,H200904,yes,empanelled,19,41.191,2025-09-30
PL10836,H200468,yes,cashless,20,21.068,2025-09-30
PL10836,H200556,yes,cashless,21,14.488,2025-09-30
PL10836,H200830,yes,cashless,22,43.292,2025-09-30
PL10836,H200123,yes,cashless,23,48.217,2025-09-30
PL10836,H200764,yes,empanelled,24,21.917,2025-09-30
PL10836,H200639,yes,reimbursement,25,23.26,2025-09-30
PL10836,H200512,yes,cashless,26,7.531,2025-09-30
PL10836,H200121,yes,cashless,27,44.818,2025-09-30
PL10836,H200308,yes,cashless,28,22.634,2025-09-30
PL10836,H200276,yes,empanelled,29,12.452,2025-09-30
PL10836,H200208,yes,cashless,30,10.362,2025-09-30
PL10836,H200418,yes,reimbursement,31,39.909,2025-09-30
PL10836,H200102,yes,cashless,32,12.5,2025-09-30
PL10836,H200261,yes,cashless,33,36.911,2025-09-30
PL10836,H200506,yes,cashless,34,6.822,2025-09-30
PL10836,H200701,yes,cashless,35,30.556,2025-09-30
PL10836,H200672,yes,cashless,36,23.855,2025-09-30
